Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category ID,Region ID,Category,Product Name,Customer Name,Region Name
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,Home Office,United States,New York City,New York,10011.0,OFF-LA-10001613,8.64,3.0,0.0,4.2336,3,4,Office Supplies,Avery File Folder Labels,Bryan Spruell,East
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,Home Office,United States,New York City,New York,10011.0,OFF-ST-10001097,501.81000000000006,3.0,0.0,0.0,5,4,Office Supplies,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Bryan Spruell,East
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134.0,FUR-FU-10001095,127.104,6.0,0.2,28.5984,6,4,Furniture,DAX Black Cherry Wood-Tone Poster Frame,Delfina Latchford,East
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134.0,TEC-PH-10004614,124.2,3.0,0.4,-31.050000000000008,8,4,Technology,AT&T 841000 Phone,Delfina Latchford,East
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10001575,18.588000000000005,2.0,0.7,-13.6312,9,4,Office Supplies,GBC Linen Binding Covers,Delfina Latchford,East
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Consumer,United States,Philadelphia,Pennsylvania,19134.0,OFF-LA-10001074,30.072000000000006,3.0,0.2,10.149299999999997,3,4,Office Supplies,Round Specialty Laser Printer Labels,Delfina Latchford,East
US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,Home Office,United States,New York City,New York,10011.0,TEC-PH-10003555,160.92999999999995,7.0,0.0,3.218600000000009,8,4,Technology,Motorola HK250 Universal Bluetooth Headset,Phillina Ober,East
US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,Home Office,United States,New York City,New York,10011.0,OFF-BI-10004492,75.792,3.0,0.2,25.57979999999999,9,4,Office Supplies,Tuf-Vin Binders,Phillina Ober,East
US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,Consumer,United States,Portland,Oregon,97206.0,OFF-BI-10002012,1.0800000000000003,2.0,0.7,-0.792,9,2,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters,Tamara Dahlen,West
CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,Corporate,United States,Detroit,Michigan,48205.0,TEC-MA-10000822,3059.982,2.0,0.1,679.9959999999996,16,3,Technology,Lexmark MX611dhe Monochrome Laser Printer,Bart Watters,Central
CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,Consumer,United States,Wilmington,North Carolina,28403.0,OFF-BI-10000848,3.2820000000000005,2.0,0.7,-2.6256000000000004,9,1,Office Supplies,Angle-D Ring Binders,Robert Waldorf,South
CA-2015-157035,2015-12-09,2015-12-12,First Class,KB-16600,Corporate,United States,Columbus,Indiana,47201.0,OFF-PA-10004156,34.02,3.0,0.0,16.6698,11,3,Office Supplies,Xerox 188,Ken Brennan,Central
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,Consumer,United States,New York City,New York,10035.0,FUR-CH-10003199,599.2919999999999,6.0,0.1,93.22319999999998,2,4,Furniture,Office Star - Contemporary Task Swivel Chair,Emily Burns,East
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027.0,OFF-AR-10000034,3.3920000000000003,1.0,0.2,0.8055999999999999,7,2,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Tracy Zic,West
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027.0,TEC-PH-10000560,559.984,2.0,0.2,55.99840000000003,8,2,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Tracy Zic,West
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Consumer,United States,Louisville,Colorado,80027.0,FUR-CH-10000665,603.92,5.0,0.2,75.48999999999992,2,2,Furniture,"Global Airflow Leather Mesh Back Chair, Black",Tracy Zic,West
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506.0,OFF-LA-10001569,7.968000000000001,2.0,0.2,2.5896,3,3,Office Supplies,Avery 499,Ann Steele,Central
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506.0,OFF-EN-10000461,27.968000000000004,4.0,0.2,9.4392,13,3,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Ann Steele,Central
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506.0,TEC-MA-10003066,336.51,3.0,0.4,44.867999999999974,16,3,Technology,Wasp CCD Handheld Bar Code Reader,Ann Steele,Central
CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,Consumer,United States,Houston,Texas,77041.0,OFF-BI-10004022,1.1119999999999997,2.0,0.8,-1.8904,9,3,Office Supplies,Acco Suede Grain Vinyl Round Ring Binder,Toby Swindell,Central
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021.0,FUR-FU-10004071,520.0500000000002,5.0,0.0,72.80700000000003,6,4,Furniture,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,John Grady,East
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021.0,OFF-AR-10001988,17.97,3.0,0.0,5.2113,7,4,Office Supplies,Bulldog Table or Wall-Mount Pencil Sharpener,John Grady,East
CA-2015-153549,2015-03-29,2015-03-31,Second Class,SL-20155,Home Office,United States,Jacksonville,Florida,32216.0,FUR-CH-10004086,1166.92,5.0,0.2,131.27849999999995,2,1,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Sara Luxemburg,South
CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,Consumer,United States,New York City,New York,10024.0,OFF-BI-10001036,14.624000000000002,2.0,0.2,5.484,9,4,Office Supplies,Cardinal EasyOpen D-Ring Binders,Troy Staebel,East
CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Consumer,United States,San Jose,California,95123.0,OFF-FA-10002983,10.23,3.0,0.0,4.9104,14,2,Office Supplies,Advantus SlideClip Paper Clips,Roland Fjeld,West
CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Consumer,United States,San Jose,California,95123.0,OFF-PA-10003625,154.9,5.0,0.0,69.705,11,2,Office Supplies,Xerox 1979,Roland Fjeld,West
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Corporate,United States,Virginia Beach,Virginia,23464.0,OFF-BI-10003925,2715.9300000000007,7.0,0.0,1276.4871,9,1,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Mitch Willingham,South
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Corporate,United States,Virginia Beach,Virginia,23464.0,TEC-PH-10001530,617.97,3.0,0.0,173.0316,8,1,Technology,Cisco Unified IP Phone 7945G VoIP phone,Mitch Willingham,South
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420.0,OFF-EN-10003862,10.67,1.0,0.0,4.9082,13,1,Office Supplies,Laser & Ink Jet Business Envelopes,Rob Dowd,South
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420.0,OFF-ST-10004258,36.63,3.0,0.0,9.890100000000004,5,1,Office Supplies,Portable Personal File Box,Rob Dowd,South
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420.0,FUR-FU-10002885,24.1,5.0,0.0,9.158,6,1,Furniture,Magna Visual Magnetic Picture Hangers,Rob Dowd,South
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Consumer,United States,Henderson,Kentucky,42420.0,FUR-FU-10001918,33.11,7.0,0.0,12.912900000000004,6,1,Furniture,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Rob Dowd,South
CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,Home Office,United States,Vancouver,Washington,98661.0,OFF-AR-10002956,44.02,2.0,0.0,11.4452,7,2,Office Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,Frank Merwin,West
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,United States,New York City,New York,10024.0,TEC-AC-10003033,2309.65,7.0,0.0,762.1844999999997,12,4,Technology,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Rick Hansen,East
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,United States,New York City,New York,10024.0,FUR-TA-10002903,1090.782,7.0,0.4,-290.8752,4,4,Furniture,"Bevis Round Bullnose 29"" High Table Top",Rick Hansen,East
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,United States,New York City,New York,10024.0,OFF-PA-10004621,19.44,3.0,0.0,9.3312,11,4,Office Supplies,Xerox 212,Rick Hansen,East
CA-2015-126445,2015-08-27,2015-08-31,Standard Class,RA-19945,Consumer,United States,Murrieta,California,92563.0,OFF-ST-10000046,484.65,3.0,0.0,92.08350000000002,5,2,Office Supplies,Fellowes Super Stor/Drawer Files,Ryan Akin,West
CA-2015-111199,2015-11-13,2015-11-17,Standard Class,JK-15730,Consumer,United States,Jacksonville,North Carolina,28540.0,OFF-PA-10001790,115.296,3.0,0.2,40.35359999999999,11,1,Office Supplies,Xerox 1910,Joe Kamberova,South
CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,Consumer,United States,Scottsdale,Arizona,85254.0,OFF-EN-10002600,7.080000000000001,3.0,0.2,2.4779999999999993,13,2,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Meg Tillman,West
CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,Consumer,United States,Scottsdale,Arizona,85254.0,OFF-BI-10002049,4.401,3.0,0.7,-3.5207999999999995,9,2,Office Supplies,UniKeep View Case Binders,Meg Tillman,West
US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,Consumer,United States,Burlington,Iowa,52601.0,OFF-PA-10001509,44.75,5.0,0.0,20.584999999999994,11,3,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Patrick O'Brill,Central
CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,Consumer,United States,Chicago,Illinois,60653.0,TEC-PH-10003931,95.984,2.0,0.2,5.999000000000002,8,3,Technology,JBL Micro Wireless Portable Bluetooth Speaker,Annie Thurman,Central
CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,Consumer,United States,San Diego,California,92037.0,FUR-FU-10001602,151.72,4.0,0.0,27.30959999999999,6,2,Furniture,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Vivek Gonzalez,West
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Consumer,United States,Olympia,Washington,98502.0,FUR-FU-10004848,155.25,3.0,0.0,46.575,6,2,Furniture,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Philip Fox,West
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Consumer,United States,Olympia,Washington,98502.0,OFF-ST-10003722,14.03,1.0,0.0,4.068699999999998,5,2,Office Supplies,Project Tote Personal File,Philip Fox,West
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,Consumer,United States,Seattle,Washington,98103.0,FUR-TA-10003748,1618.37,13.0,0.0,356.0413999999999,4,2,Furniture,Bevis 36 x 72 Conference Tables,John Stevenson,West
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,Consumer,United States,Seattle,Washington,98103.0,TEC-AC-10003198,99.6,1.0,0.0,36.852,12,2,Technology,Enermax Acrylux Wireless Keyboard,John Stevenson,West
CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,Home Office,United States,Los Angeles,California,90036.0,OFF-PA-10004100,32.40000000000001,5.0,0.0,15.552,11,2,Office Supplies,Xerox 216,Meg O'Connel,West
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,United States,New York City,New York,10011.0,FUR-FU-10002191,13.96,2.0,0.0,6.7008,6,4,Furniture,G.E. Halogen Desk Lamp Bulbs,Kalyca Meade,East
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,United States,New York City,New York,10011.0,FUR-FU-10000965,155.82,3.0,0.0,63.8862,6,4,Furniture,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Kalyca Meade,East
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,United States,New York City,New York,10011.0,TEC-PH-10004188,124.95,5.0,0.0,2.4990000000000023,8,4,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,Kalyca Meade,East
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Corporate,United States,New York City,New York,10011.0,OFF-ST-10001526,601.65,5.0,0.0,156.42899999999997,5,4,Office Supplies,Iceberg Mobile Mega Data/Printer Cart ,Kalyca Meade,East
CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Consumer,United States,Washington,District of Columbia,20016.0,OFF-AR-10001166,22.74,3.0,0.0,8.8686,7,4,Office Supplies,Staples in misc. colors,Greg Tran,East
CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Consumer,United States,Washington,District of Columbia,20016.0,FUR-CH-10000309,1267.53,3.0,0.0,316.8825,2,4,Furniture,Global Comet Stacking Arm Chair,Greg Tran,East
CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Consumer,United States,Washington,District of Columbia,20016.0,TEC-MA-10004212,1379.92,8.0,0.0,648.5624,16,4,Technology,Cisco SPA525G2 5-Line IP Phone,Greg Tran,East
CA-2015-167269,2015-06-16,2015-06-20,Standard Class,PB-19150,Consumer,United States,Philadelphia,Pennsylvania,19134.0,OFF-EN-10003072,6.207999999999999,2.0,0.2,2.1728,13,4,Office Supplies,Peel & Seel Envelopes,Philip Brown,East
CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,Home Office,United States,Los Angeles,California,90045.0,OFF-BI-10000320,11.808,2.0,0.2,4.2804,9,2,Office Supplies,GBC Plastic Binding Combs,Hallie Redmond,West
CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,OFF-PA-10001166,15.552000000000005,3.0,0.2,5.4432,11,4,Office Supplies,Xerox 2,Deanra Eno,East
CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,OFF-PA-10003656,63.312,3.0,0.2,20.5764,11,4,Office Supplies,Xerox 1935,Deanra Eno,East
CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,TEC-PH-10000148,15.588,2.0,0.4,-9.8724,8,4,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Deanra Eno,East
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,United States,Hackensack,New Jersey,7601.0,OFF-PA-10000474,177.2,5.0,0.0,83.28399999999998,11,4,Office Supplies,Easy-staple paper,Laura Armstrong,East
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,United States,Hackensack,New Jersey,7601.0,TEC-PH-10003885,197.97,3.0,0.0,57.41129999999999,8,4,Technology,Cisco SPA508G,Laura Armstrong,East
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,United States,Hackensack,New Jersey,7601.0,FUR-CH-10003379,854.94,3.0,0.0,213.735,2,4,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,Laura Armstrong,East
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,United States,Hackensack,New Jersey,7601.0,FUR-FU-10000629,124.11,9.0,0.0,52.1262,6,4,Furniture,9-3/4 Diameter Round Wall Clock,Laura Armstrong,East
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Corporate,United States,Hackensack,New Jersey,7601.0,OFF-LA-10001175,14.4,5.0,0.0,7.056,3,4,Office Supplies,Avery 514,Laura Armstrong,East
CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Consumer,United States,Cincinnati,Ohio,45231.0,OFF-PA-10000955,15.696000000000002,3.0,0.2,5.1012,11,4,Office Supplies,Southworth 25% Cotton Granite Paper & Envelopes,Allen Goldenen,East
CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Consumer,United States,Cincinnati,Ohio,45231.0,OFF-BI-10003460,2.628,2.0,0.7,-1.9272,9,4,Office Supplies,Acco 3-Hole Punch,Allen Goldenen,East
CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Consumer,United States,Cincinnati,Ohio,45231.0,OFF-BI-10000474,14.427000000000005,3.0,0.7,-10.5798,9,4,Office Supplies,Avery Recycled Flexi-View Covers for Binding Systems,Allen Goldenen,East
CA-2016-113061,2016-04-22,2016-04-26,Standard Class,EL-13735,Home Office,United States,Jefferson City,Missouri,65109.0,FUR-FU-10003975,86.62,2.0,0.0,8.661999999999992,6,3,Furniture,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Ed Ludwig,Central
CA-2015-127418,2015-06-13,2015-06-14,First Class,JJ-15445,Consumer,United States,Los Angeles,California,90004.0,OFF-BI-10003707,36.624,3.0,0.2,13.734000000000002,9,2,Office Supplies,Aluminum Screw Posts,Jennifer Jackson,West
CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Consumer,United States,Burlington,North Carolina,27217.0,OFF-AR-10000203,23.968000000000004,7.0,0.2,2.696399999999997,7,1,Office Supplies,Newell 336,Jennifer Halladay,South
CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Consumer,United States,Burlington,North Carolina,27217.0,OFF-AR-10004790,28.728,3.0,0.2,1.7954999999999988,7,1,Office Supplies,Staples in misc. colors,Jennifer Halladay,South
CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,Home Office,United States,Saint Peters,Missouri,63376.0,FUR-TA-10001095,697.16,4.0,0.0,146.40359999999995,4,3,Furniture,Chromcraft Round Conference Tables,Robert Dilbeck,Central
CA-2016-102981,2016-09-06,2016-09-09,Second Class,MO-17500,Consumer,United States,New York City,New York,10035.0,TEC-AC-10004761,31.86,2.0,0.0,11.151,12,4,Technology,Maxell 4.7GB DVD+RW 3/Pack,Mary O'Rourke,East
CA-2016-102981,2016-09-06,2016-09-09,Second Class,MO-17500,Consumer,United States,New York City,New York,10035.0,FUR-BO-10001811,722.3520000000002,3.0,0.2,90.29399999999993,1,4,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Mary O'Rourke,East
CA-2017-115651,2017-07-09,2017-07-12,First Class,NS-18640,Corporate,United States,Chicago,Illinois,60610.0,OFF-AR-10001130,8.84,5.0,0.2,2.9835000000000003,7,3,Office Supplies,"Quartet Alpha White Chalk, 12/Pack",Noel Staavos,Central
CA-2017-115651,2017-07-09,2017-07-12,First Class,NS-18640,Corporate,United States,Chicago,Illinois,60610.0,OFF-AP-10000055,58.463999999999984,9.0,0.8,-146.16000000000003,10,3,Office Supplies,Belkin F9S820V06 8 Outlet Surge,Noel Staavos,Central
CA-2017-152702,2017-10-12,2017-10-16,Standard Class,SN-20710,Home Office,United States,Rockford,Illinois,61107.0,FUR-CH-10002304,254.604,14.0,0.3,-18.185999999999996,2,3,Furniture,"Global Stack Chair without Arms, Black",Steve Nguyen,Central
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,Consumer,United States,Miami,Florida,33142.0,TEC-PH-10001530,1363.96,5.0,0.2,85.2475,8,1,Technology,Cisco Unified IP Phone 7945G VoIP phone,Zuschuss Carroll,South
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,Consumer,United States,Miami,Florida,33142.0,FUR-FU-10004006,102.36,3.0,0.2,-3.8385000000000105,6,1,Furniture,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Zuschuss Carroll,South
CA-2014-139192,2014-05-27,2014-06-01,Second Class,LC-16885,Consumer,United States,San Francisco,California,94109.0,TEC-PH-10000486,1113.504,12.0,0.2,125.2691999999999,8,2,Technology,Plantronics HL10 Handset Lifter,Lena Creighton,West
CA-2014-139192,2014-05-27,2014-06-01,Second Class,LC-16885,Consumer,United States,San Francisco,California,94109.0,TEC-AC-10001606,99.99,1.0,0.0,37.9962,12,2,Technology,Logitech Wireless Performance Mouse MX for PC and Mac,Lena Creighton,West
US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134.0,FUR-FU-10000293,168.46400000000003,2.0,0.2,-29.481200000000022,6,4,Furniture,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Deirdre Greer,East
US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134.0,OFF-PA-10001307,6.7200000000000015,2.0,0.2,2.4359999999999995,11,4,Office Supplies,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Deirdre Greer,East
US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134.0,FUR-FU-10004460,282.8880000000001,9.0,0.2,56.57759999999996,6,4,Furniture,"Howard Miller 12"" Round Wall Clock",Deirdre Greer,East
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,Home Office,United States,New York City,New York,10009.0,OFF-AR-10000716,11.16,2.0,0.0,4.3524,7,4,Office Supplies,DIXON Ticonderoga Erasable Checking Pencils,Nicole Fjeld,East
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,Home Office,United States,New York City,New York,10009.0,FUR-FU-10004622,108.4,2.0,0.0,22.764,6,4,Furniture,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Nicole Fjeld,East
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,Home Office,United States,New York City,New York,10009.0,OFF-BI-10002735,82.34400000000002,3.0,0.2,27.791100000000004,9,4,Office Supplies,GBC Prestige Therm-A-Bind Covers,Nicole Fjeld,East
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,Home Office,United States,New York City,New York,10009.0,OFF-BI-10003529,9.088,4.0,0.2,3.2944,9,4,Office Supplies,Avery Round Ring Poly Binders,Nicole Fjeld,East
CA-2017-167150,2017-12-10,2017-12-17,Standard Class,BP-11185,Corporate,United States,San Diego,California,92037.0,OFF-BI-10001097,19.936000000000003,4.0,0.2,7.2268,9,2,Office Supplies,Avery Hole Reinforcements,Ben Peterman,West
CA-2017-167150,2017-12-10,2017-12-17,Standard Class,BP-11185,Corporate,United States,San Diego,California,92037.0,OFF-BI-10001597,65.568,2.0,0.2,22.948799999999995,9,2,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Ben Peterman,West
CA-2016-105284,2016-11-24,2016-12-01,Standard Class,MG-17650,Home Office,United States,Philadelphia,Pennsylvania,19143.0,OFF-FA-10001754,4.416,3.0,0.2,1.6008,14,4,Office Supplies,Stockwell Gold Paper Clips,Matthew Grinstein,East
US-2015-125374,2015-03-23,2015-03-29,Standard Class,JD-16060,Consumer,United States,Houston,Texas,77095.0,FUR-CH-10003396,107.772,2.0,0.3,-29.25240000000001,2,3,Furniture,Global Deluxe Steno Chair,Julia Dunbar,Central
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,OFF-AP-10002350,45.216,3.0,0.2,4.5215999999999985,10,4,Office Supplies,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Theresa Swint,East
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,OFF-FA-10004838,10.416000000000002,7.0,0.2,-2.2134,14,4,Office Supplies,"Super Bands, 12/Pack",Theresa Swint,East
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,OFF-AR-10004757,7.872000000000001,3.0,0.2,1.2791999999999994,7,4,Office Supplies,Crayola Colored Pencils,Theresa Swint,East
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,TEC-PH-10002115,118.78199999999998,3.0,0.4,-27.715799999999994,8,4,Technology,Plantronics 81402,Theresa Swint,East
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,OFF-FA-10003059,1.4480000000000002,1.0,0.2,0.2352999999999999,14,4,Office Supplies,Assorted Color Push Pins,Theresa Swint,East
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Corporate,United States,Toledo,Ohio,43615.0,OFF-BI-10004330,55.47000000000001,5.0,0.7,-46.225,9,4,Office Supplies,"GBC Velobind Prepunched Cover Sets, Regency Series",Theresa Swint,East
CA-2016-157686,2016-10-01,2016-10-02,First Class,BD-11620,Consumer,United States,San Francisco,California,94122.0,FUR-CH-10001146,194.84799999999998,4.0,0.2,12.177999999999983,2,2,Furniture,"Global Value Mid-Back Manager's Chair, Gray",Brian DeCherney,West
US-2017-139955,2017-09-28,2017-09-30,Second Class,CM-12160,Consumer,United States,Brownsville,Texas,78521.0,OFF-SU-10001935,1.7440000000000002,1.0,0.2,-0.34880000000000033,15,3,Office Supplies,Staple remover,Charles McCrossin,Central
US-2015-150161,2015-07-25,2015-07-29,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19143.0,OFF-BI-10001524,25.176000000000005,4.0,0.7,-18.4624,9,4,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,Ross Baird,East
CA-2015-144652,2015-11-20,2015-11-26,Standard Class,SN-20560,Home Office,United States,Los Angeles,California,90008.0,OFF-AR-10003732,19.46,7.0,0.0,5.0596,7,2,Office Supplies,Newell 333,Skye Norling,West
CA-2016-152814,2016-04-28,2016-05-02,Standard Class,EH-14005,Home Office,United States,Denver,Colorado,80219.0,OFF-PA-10001970,29.471999999999998,3.0,0.2,9.946799999999998,11,2,Office Supplies,Xerox 1881,Erica Hernandez,West
CA-2017-106943,2017-11-14,2017-11-19,Standard Class,FO-14305,Consumer,United States,New York City,New York,10035.0,OFF-BI-10003669,8.64,2.0,0.2,3.0239999999999996,9,4,Office Supplies,3M Organizer Strips,Frank Olsen,East
CA-2016-134348,2016-11-12,2016-11-19,Standard Class,MS-17710,Consumer,United States,Mesa,Arizona,85204.0,OFF-BI-10003727,6.27,5.0,0.7,-4.598000000000001,9,2,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,Maurice Satty,West
CA-2016-134348,2016-11-12,2016-11-19,Standard Class,MS-17710,Consumer,United States,Mesa,Arizona,85204.0,OFF-BI-10004967,4.368,7.0,0.7,-3.3488,9,2,Office Supplies,Round Ring Binders,Maurice Satty,West
CA-2016-134348,2016-11-12,2016-11-19,Standard Class,MS-17710,Consumer,United States,Mesa,Arizona,85204.0,TEC-AC-10003447,31.984,2.0,0.2,1.998999999999998,12,2,Technology,Micropad Numeric Keypads,Maurice Satty,West
